Datetime,Activity_Type,Heart rate,Calories burned,Exercise duration,Sleep duration,Sleep type duration,Floors climbed
3,REM Sleep,52,0,0,2,4,0
3,Light Sleep,50,0,0,4,6,0
3,REM Sleep,52,0,0,2,4,0
4,Floors Climbed,54,0,0,0,0,1
7,Light Sleep,65,0,0,1,1,0
8,Floors Climbed,67,0,0,0,0,1
8,No Physical Activity,56,0,0,0,0,0
14,No Physical Activity,57,0,0,0,0,0
17,Walking,92,140,101022,0,0,0
20,No Physical Activity,60,0,0,0,0,0
21,Running,128,80,54141,0,0,0
22,No Physical Activity,73,0,0,0,0,0
22,Running,152,10,12109,0,0,0
22,No Physical Activity,68,0,0,0,0,0
22,Running,154,10,12111,0,0,0
22,Running,152,10,11958,0,0,0
22,Running,148,10,13676,0,0,0
22,Running,144,20,18964,0,0,0
22,Running,138,40,30467,0,0,0
11,Walking,92,160,133953,0,0,0
0,Running,110,120,46279,0,0,0
0,Running,112,115,45177,0,0,0
0,Running,112,112,43469,0,0,0
1,Running,118,170,98176,0,0,0
2,Running,118,140,92316,0,0,0
3,Running,120,130,92739,0,0,0
6,Running,120,140,112931,0,0,0
10,Floors Climbed,68,0,0,0,0,1
13,No Physical Activity,71,0,0,0,0,0
20,No Physical Activity,78,0,0,0,0,0
21,Running,154,30,48728,0,0,0
22,Running,168,40,52997,0,0,0
22,Running,158,20,20848,0,0,0
11,Floors Climbed,75,0,0,0,0,1
3,REM Sleep,65,0,0,3,7,0
3,REM Sleep,65,0,0,1,3,0
3,REM Sleep,67,0,0,0,1,0
4,Light Sleep,71,0,0,10,22,0
4,Light Sleep,68,0,0,6,13,0
5,Light Sleep,75,0,0,15,29,0
5,Light Sleep,71,0,0,0,0,0
6,Light Sleep,78,0,0,17,33,0
8,Light Sleep,80,0,0,18,32,0
10,Light Sleep,82,0,0,16,30,0
12,Light Sleep,83,0,0,14,28,0
13,Light Sleep,83,0,0,13,25,0
14,Light Sleep,84,0,0,12,23,0
15,Light Sleep,84,0,0,11,21,0
15,Light Sleep,84,0,0,11,22,0
16,Light Sleep,84,0,0,9,17,0
16,Light Sleep,84,0,0,10,18,0
16,Light Sleep,84,0,0,11,20,0
17,Light Sleep,85,0,0,7,15,0
17,Light Sleep,85,0,0,8,16,0
18,REM Sleep,85,0,0,6,14,0
18,Light Sleep,85,0,0,6,14,0
0,Light Sleep,56,0,0,8,12,0
0,Light Sleep,54,0,0,4,6,0
0,REM Sleep,54,0,0,1,1,0
1,Light Sleep,59,0,0,11,18,0
1,Light Sleep,57,0,0,11,16,0
1,REM Sleep,59,0,0,0,0,0
2,Light Sleep,59,0,0,8,17,0
2,REM Sleep,50,0,0,3,5,0
2,Light Sleep,50,0,0,4,6,0
3,No Physical Activity,58,0,0,0,0,0
3,Light Sleep,51,0,0,10,13,0
3,Light Sleep,59,0,0,6,13,0
3,Light Sleep,58,0,0,5,11,0
3,Light Sleep,54,0,0,5,9,0
3,REM Sleep,56,0,0,3,6,0
3,Light Sleep,50,0,0,5,8,0
3,REM Sleep,55,0,0,2,5,0
3,REM Sleep,54,0,0,2,4,0
3,Light Sleep,50,0,0,4,6,0
3,REM Sleep,53,0,0,2,4,0
3,REM Sleep,52,0,0,2,4,0
4,No Physical Activity,64,0,0,0,0,0
4,No Physical Activity,60,0,0,0,0,0
4,No Physical Activity,60,0,0,0,0,0
4,No Physical Activity,58,0,0,0,0,0
4,Floors Climbed,53,0,0,0,0,1
4,Light Sleep,64,0,0,0,0,0
5,No Physical Activity,68,0,0,0,0,0
5,No Physical Activity,62,0,0,0,0,0
5,Running,122,10,9688,0,0,0
5,No Physical Activity,63,0,0,0,0,0
5,No Physical Activity,61,0,0,0,0,0
5,No Physical Activity,60,0,0,0,0,0
6,No Physical Activity,70,0,0,0,0,0
6,No Physical Activity,69,0,0,0,0,0
6,No Physical Activity,68,0,0,0,0,0
6,Running,124,10,10848,0,0,0
6,No Physical Activity,66,0,0,0,0,0
6,No Physical Activity,64,0,0,0,0,0
7,Running,146,10,8712,0,0,0
7,No Physical Activity,71,0,0,0,0,0
7,Running,144,10,8364,0,0,0
7,No Physical Activity,55,0,0,0,0,0
8,Running,150,10,9241,0,0,0
8,Floors Climbed,67,0,0,0,0,1
9,Running,154,10,10041,0,0,0
9,No Physical Activity,73,0,0,0,0,0
10,Running,156,10,11250,0,0,0
10,Floors Climbed,68,0,0,0,0,1
10,Floors Climbed,68,0,0,0,0,1
11,Running,160,10,13135,0,0,0
11,No Physical Activity,74,0,0,0,0,0
11,No Physical Activity,68,0,0,0,0,0
12,Running,162,10,16144,0,0,0
12,No Physical Activity,68,0,0,0,0,0
12,Floors Climbed,70,0,0,0,0,1
13,Floors Climbed,74,0,0,0,0,1
14,Running,164,20,20402,0,0,0
14,Floors Climbed,79,0,0,0,0,1
14,No Physical Activity,56,0,0,0,0,0
14,Running,152,10,9122,0,0,0
14,No Physical Activity,72,0,0,0,0,0
16,No Physical Activity,81,0,0,0,0,0
16,Running,166,20,24533,0,0,0
16,No Physical Activity,78,0,0,0,0,0
16,Running,152,10,12107,0,0,0
17,No Physical Activity,80,0,0,0,0,0
18,No Physical Activity,82,0,0,0,0,0
18,Running,168,30,25566,0,0,0
18,No Physical Activity,79,0,0,0,0,0
18,Walking,92,130,91924,0,0,0
19,Running,156,10,12972,0,0,0
19,No Physical Activity,59,0,0,0,0,0
19,Running,152,10,14732,0,0,0
20,No Physical Activity,84,0,0,0,0,0
20,Running,168,10,15227,0,0,0
20,Running,168,20,22154,0,0,0
20,Running,154,10,16173,0,0,0
20,Running,152,10,16305,0,0,0
21,Running,128,80,51450,0,0,0
22,No Physical Activity,72,0,0,0,0,0
22,Running,150,10,11052,0,0,0
22,No Physical Activity,66,0,0,0,0,0
22,Running,152,10,11743,0,0,0
22,Running,150,10,12218,0,0,0
22,Running,148,20,14161,0,0,0
22,Running,144,20,19335,0,0,0
22,Running,138,40,30262,0,0,0
12,Walking,92,150,123099,0,0,0
0,Running,110,120,46054,0,0,0
0,Running,113,109,46185,0,0,0
0,Running,112,103,40222,0,0,0
1,Running,118,150,89562,0,0,0
2,Running,120,130,85306,0,0,0
4,Running,120,120,86388,0,0,0
7,Running,122,130,105224,0,0,0
14,No Physical Activity,72,0,0,0,0,0
21,Running,158,20,30845,0,0,0
22,Running,172,30,39752,0,0,0
22,Running,168,20,26384,0,0,0
22,Running,158,10,9823,0,0,0
16,No Physical Activity,76,0,0,0,0,0
0,Light Sleep,54,0,0,12,18,0
0,Light Sleep,52,0,0,8,12,0
0,Light Sleep,51,0,0,5,8,0
0,Light Sleep,51,0,0,3,4,0
0,REM Sleep,52,0,0,1,2,0
0,Light Sleep,57,0,0,0,0,0
0,REM Sleep,54,0,0,0,1,0
1,Floors Climbed,58,0,0,0,0,1
1,Floors Climbed,61,0,0,0,0,1
2,Floors Climbed,63,0,0,0,0,1
3,Floors Climbed,67,0,0,0,0,1
3,Floors Climbed,66,0,0,0,0,1
5,Floors Climbed,70,0,0,0,0,1
7,Floors Climbed,73,0,0,0,0,1
7,No Physical Activity,72,0,0,0,0,0
9,Light Sleep,75,0,0,21,29,0
11,Light Sleep,76,0,0,16,25,0
13,Light Sleep,76,0,0,13,21,0
14,Light Sleep,76,0,0,10,18,0
15,Light Sleep,76,0,0,8,15,0
15,Light Sleep,76,0,0,9,16,0
16,Light Sleep,78,0,0,7,13,0
16,Light Sleep,77,0,0,8,13,0
16,Light Sleep,77,0,0,8,14,0
17,Light Sleep,79,0,0,7,12,0
17,Light Sleep,78,0,0,7,12,0
18,Light Sleep,80,0,0,6,12,0
19,Light Sleep,79,0,0,5,11,0
19,Light Sleep,80,0,0,6,11,0
20,REM Sleep,78,0,0,5,9,0
20,Light Sleep,78,0,0,5,10,0
1,Floors Climbed,56,0,0,0,0,1
1,Floors Climbed,55,0,0,0,0,1
1,Floors Climbed,55,0,0,0,0,1
1,Floors Climbed,55,0,0,0,0,1
1,Floors Climbed,55,0,0,0,0,1
2,Light Sleep,55,0,0,6,6,0
2,Floors Climbed,56,0,0,0,0,1
2,Floors Climbed,56,0,0,0,0,1
2,No Physical Activity,57,0,0,0,0,0
2,No Physical Activity,56,0,0,0,0,0
2,No Physical Activity,56,0,0,0,0,0
3,Light Sleep,66,0,0,12,17,0
3,Light Sleep,63,0,0,11,13,0
3,Light Sleep,60,0,0,9,10,0
3,Light Sleep,58,0,0,8,8,0
3,Light Sleep,54,0,0,5,4,0
3,Light Sleep,52,0,0,4,3,0
3,Light Sleep,52,0,0,4,4,0
3,Floors Climbed,56,0,0,0,0,1
3,Light Sleep,55,0,0,7,7,0
3,No Physical Activity,59,0,0,0,0,0
3,No Physical Activity,58,0,0,0,0,0
4,Light Sleep,72,0,0,14,25,0
4,Light Sleep,69,0,0,13,21,0
4,No Physical Activity,60,0,0,0,0,0
5,Light Sleep,74,0,0,14,28,0
5,No Physical Activity,62,0,0,0,0,0
5,No Physical Activity,61,0,0,0,0,0
6,Light Sleep,76,0,0,16,33,0
6,Light Sleep,75,0,0,15,31,0
6,No Physical Activity,69,0,0,0,0,0
6,No Physical Activity,67,0,0,0,0,0
6,No Physical Activity,66,0,0,0,0,0
6,No Physical Activity,64,0,0,0,0,0
6,No Physical Activity,63,0,0,0,0,0
7,Light Sleep,77,0,0,17,34,0
7,Running,142,10,8168,0,0,0
8,Light Sleep,77,0,0,17,35,0
8,Running,152,10,10487,0,0,0
8,Running,146,10,9307,0,0,0
9,Light Sleep,78,0,0,18,35,0
10,Light Sleep,78,0,0,18,34,0
10,Running,158,10,11643,0,0,0
10,Floors Climbed,68,0,0,0,0,1
11,Light Sleep,78,0,0,18,33,0
11,Running,164,10,13267,0,0,0
11,Floors Climbed,68,0,0,0,0,1
12,Light Sleep,78,0,0,17,31,0
12,No Physical Activity,69,0,0,0,0,0
13,Light Sleep,79,0,0,16,29,0
14,Light Sleep,79,0,0,14,27,0
14,Running,170,20,16414,0,0,0
14,No Physical Activity,74,0,0,0,0,0
15,Light Sleep,80,0,0,12,24,0
16,Running,172,20,21036,0,0,0
16,Light Sleep,80,0,0,11,21,0
17,Light Sleep,81,0,0,8,17,0
17,Light Sleep,81,0,0,9,19,0
18,No Physical Activity,80,0,0,0,0,0
18,Light Sleep,81,0,0,8,15,0
19,Light Sleep,81,0,0,6,11,0
19,Light Sleep,81,0,0,7,13,0
19,Running,172,30,23766,0,0,0
20,Light Sleep,78,0,0,5,9,0
20,Light Sleep,81,0,0,6,10,0
21,No Physical Activity,84,0,0,0,0,0
21,Running,170,20,16749,0,0,0
21,Running,172,30,24715,0,0,0
22,Running,170,30,22960,0,0,0
1,Light Sleep,58,0,0,7,12,0
1,Light Sleep,57,0,0,6,9,0
1,Light Sleep,56,0,0,4,6,0
1,REM Sleep,55,0,0,2,3,0
1,REM Sleep,58,0,0,0,1,0
2,Light Sleep,59,0,0,7,14,0
2,Light Sleep,59,0,0,8,14,0
2,Light Sleep,50,0,0,4,6,0
2,REM Sleep,50,0,0,3,5,0
3,Floors Climbed,52,0,0,0,0,1
3,Light Sleep,58,0,0,5,11,0
3,REM Sleep,56,0,0,3,7,0
3,Light Sleep,57,0,0,4,8,0
3,REM Sleep,56,0,0,3,6,0
3,Light Sleep,56,0,0,2,4,0
3,REM Sleep,56,0,0,3,6,0
3,REM Sleep,55,0,0,2,5,0
3,Light Sleep,50,0,0,5,7,0
3,REM Sleep,54,0,0,2,4,0
3,REM Sleep,53,0,0,2,4,0
3,REM Sleep,51,0,0,2,4,0
5,Floors Climbed,54,0,0,0,0,1
7,Light Sleep,65,0,0,1,1,0
9,No Physical Activity,56,0,0,0,0,0
9,Floors Climbed,67,0,0,0,0,1
16,No Physical Activity,57,0,0,0,0,0
18,Walking,92,140,99672,0,0,0
21,No Physical Activity,61,0,0,0,0,0
21,Running,128,80,55652,0,0,0
22,No Physical Activity,74,0,0,0,0,0
22,Running,152,10,11631,0,0,0
22,No Physical Activity,69,0,0,0,0,0
22,Running,152,10,11283,0,0,0
22,Running,150,10,11247,0,0,0
22,Running,146,10,13242,0,0,0
22,Running,142,20,19121,0,0,0
22,Running,136,40,31590,0,0,0
12,Walking,92,160,134909,0,0,0
0,Running,110,122,46970,0,0,0
0,Running,112,113,46105,0,0,0
0,Running,112,110,41822,0,0,0
1,Light Sleep,59,0,0,12,19,0
1,Light Sleep,58,0,0,11,17,0
1,Light Sleep,56,0,0,8,12,0
1,Running,118,160,98594,0,0,0
1,Light Sleep,54,0,0,3,5,0
1,REM Sleep,56,0,0,1,1,0
2,Light Sleep,60,0,0,10,20,0
2,Running,120,140,91686,0,0,0
2,REM Sleep,62,0,0,0,0,0
3,Light Sleep,58,0,0,7,14,0
3,Light Sleep,51,0,0,6,9,0
3,Light Sleep,51,0,0,5,8,0
3,Light Sleep,50,0,0,5,8,0
3,REM Sleep,55,0,0,2,5,0
3,Light Sleep,50,0,0,5,7,0
3,REM Sleep,54,0,0,2,4,0
3,Light Sleep,50,0,0,4,6,0
3,REM Sleep,52,0,0,3,5,0
3,REM Sleep,51,0,0,2,4,0
4,Floors Climbed,53,0,0,0,0,1
4,Running,120,130,94215,0,0,0
4,Light Sleep,59,0,0,5,12,0
4,Light Sleep,58,0,0,4,9,0
4,REM Sleep,56,0,0,3,7,0
4,REM Sleep,56,0,0,3,7,0
4,REM Sleep,56,0,0,3,6,0
4,REM Sleep,55,0,0,3,6,0
5,Floors Climbed,55,0,0,0,0,1
6,Light Sleep,65,0,0,1,1,0
7,Running,120,140,116954,0,0,0
8,Floors Climbed,67,0,0,0,0,1
8,Floors Climbed,56,0,0,0,0,1
13,No Physical Activity,57,0,0,0,0,0
16,Walking,92,160,118388,0,0,0
18,No Physical Activity,60,0,0,0,0,0
20,Running,124,90,64032,0,0,0
21,Running,132,10,11586,0,0,0
22,Running,148,10,14039,0,0,0
22,Running,152,10,13914,0,0,0
22,Running,150,10,12740,0,0,0
22,Running,146,10,13897,0,0,0
22,Running,140,20,19167,0,0,0
22,Running,132,50,32359,0,0,0
0,Running,118,170,100681,0,0,0
0,Running,118,150,82032,0,0,0
0,Running,111,119,45365,0,0,0
0,Running,112,106,42340,0,0,0
0,Running,114,90,37688,0,0,0
1,Floors Climbed,57,0,0,0,0,1
1,Floors Climbed,56,0,0,0,0,1
1,Floors Climbed,56,0,0,0,0,1
1,Floors Climbed,56,0,0,0,0,1
1,Floors Climbed,55,0,0,0,0,1
1,Floors Climbed,55,0,0,0,0,1
1,No Physical Activity,56,0,0,0,0,0
1,Running,120,160,102206,0,0,0
2,Floors Climbed,58,0,0,0,0,1
2,Floors Climbed,57,0,0,0,0,1
2,No Physical Activity,57,0,0,0,0,0
2,No Physical Activity,56,0,0,0,0,0
2,Running,120,130,89570,0,0,0
2,Running,120,150,96873,0,0,0
3,Floors Climbed,58,0,0,0,0,1
3,Light Sleep,58,0,0,7,7,0
3,No Physical Activity,58,0,0,0,0,0
3,No Physical Activity,58,0,0,0,0,0
4,Light Sleep,62,0,0,8,10,0
4,No Physical Activity,60,0,0,0,0,0
4,No Physical Activity,59,0,0,0,0,0
4,Light Sleep,60,0,0,8,8,0
4,No Physical Activity,59,0,0,0,0,0
4,Light Sleep,58,0,0,7,7,0
4,Running,122,120,90476,0,0,0
5,Light Sleep,72,0,0,11,23,0
5,Light Sleep,69,0,0,10,19,0
5,Light Sleep,67,0,0,8,15,0
5,Light Sleep,64,0,0,7,11,0
5,Light Sleep,63,0,0,6,9,0
5,Light Sleep,61,0,0,5,7,0
5,Light Sleep,61,0,0,5,7,0
5,No Physical Activity,62,0,0,0,0,0
5,Light Sleep,61,0,0,7,8,0
5,No Physical Activity,61,0,0,0,0,0
5,No Physical Activity,60,0,0,0,0,0
6,Light Sleep,75,0,0,14,29,0
6,Light Sleep,74,0,0,13,26,0
6,No Physical Activity,68,0,0,0,0,0
6,No Physical Activity,66,0,0,0,0,0
6,No Physical Activity,64,0,0,0,0,0
6,No Physical Activity,63,0,0,0,0,0
7,Light Sleep,76,0,0,15,31,0
7,No Physical Activity,72,0,0,0,0,0
7,No Physical Activity,71,0,0,0,0,0
7,No Physical Activity,69,0,0,0,0,0
7,Running,120,130,110145,0,0,0
8,Light Sleep,77,0,0,16,32,0
8,Running,154,10,9238,0,0,0
8,Running,148,10,8642,0,0,0
9,Light Sleep,77,0,0,16,32,0
9,Running,158,10,9994,0,0,0
9,Floors Climbed,68,0,0,0,0,1
10,Light Sleep,77,0,0,17,31,0
10,No Physical Activity,67,0,0,0,0,0
11,Light Sleep,78,0,0,17,30,0
11,Running,162,10,11400,0,0,0
11,Walking,92,160,137822,0,0,0
12,Light Sleep,79,0,0,16,28,0
12,Light Sleep,78,0,0,16,29,0
12,No Physical Activity,71,0,0,0,0,0
13,Light Sleep,79,0,0,14,26,0
13,Running,166,10,14284,0,0,0
14,Light Sleep,80,0,0,13,25,0
15,Running,170,20,19152,0,0,0
15,Light Sleep,80,0,0,12,23,0
16,Light Sleep,81,0,0,10,20,0
16,Light Sleep,80,0,0,11,21,0
16,No Physical Activity,77,0,0,0,0,0
17,Light Sleep,81,0,0,9,18,0
18,Light Sleep,81,0,0,8,15,0
18,Running,172,30,23294,0,0,0
18,Light Sleep,81,0,0,8,16,0
19,No Physical Activity,82,0,0,0,0,0
19,Light Sleep,81,0,0,7,13,0
20,Light Sleep,78,0,0,5,9,0
20,Light Sleep,80,0,0,6,12,0
20,Running,170,30,24085,0,0,0
21,Running,168,10,12316,0,0,0
21,Running,170,30,23589,0,0,0
22,Running,170,20,19961,0,0,0
4,No Physical Activity,64,0,0,0,0,0
4,No Physical Activity,64,0,0,0,0,0
5,No Physical Activity,66,0,0,0,0,0
5,No Physical Activity,61,0,0,0,0,0
5,Running,120,10,9521,0,0,0
6,No Physical Activity,68,0,0,0,0,0
7,No Physical Activity,68,0,0,0,0,0
7,No Physical Activity,69,0,0,0,0,0
8,No Physical Activity,70,0,0,0,0,0
8,Floors Climbed,67,0,0,0,0,1
9,No Physical Activity,69,0,0,0,0,0
9,Floors Climbed,66,0,0,0,0,1
9,Floors Climbed,67,0,0,0,0,1
10,Floors Climbed,68,0,0,0,0,1
10,Floors Climbed,68,0,0,0,0,1
10,No Physical Activity,71,0,0,0,0,0
10,Floors Climbed,72,0,0,0,0,1
11,No Physical Activity,68,0,0,0,0,0
12,No Physical Activity,73,0,0,0,0,0
12,Floors Climbed,73,0,0,0,0,1
12,Floors Climbed,70,0,0,0,0,1
13,No Physical Activity,77,0,0,0,0,0
13,No Physical Activity,71,0,0,0,0,0
13,Floors Climbed,77,0,0,0,0,1
13,No Physical Activity,72,0,0,0,0,0
15,Floors Climbed,80,0,0,0,0,1
15,No Physical Activity,74,0,0,0,0,0
16,No Physical Activity,80,0,0,0,0,0
17,No Physical Activity,79,0,0,0,0,0
17,Running,150,10,8976,0,0,0
17,Running,146,10,9128,0,0,0
17,Light Sleep,75,0,0,0,0,0
18,No Physical Activity,79,0,0,0,0,0
19,No Physical Activity,79,0,0,0,0,0
19,Running,150,20,37006,0,0,0
19,No Physical Activity,77,0,0,0,0,0
19,Running,152,10,9814,0,0,0
19,Running,150,10,9297,0,0,0
19,Running,146,10,10022,0,0,0
20,No Physical Activity,78,0,0,0,0,0
20,Running,156,10,8981,0,0,0
20,Running,150,10,10274,0,0,0
20,Running,148,10,10768,0,0,0
21,Running,152,10,9677,0,0,0
21,Floors Climbed,78,0,0,0,0,1
22,Running,166,30,36786,0,0,0
22,Running,168,10,16562,0,0,0
22,No Physical Activity,80,0,0,0,0,0
9,Light Sleep,74,0,0,6,15,0
9,Light Sleep,72,0,0,5,13,0
9,REM Sleep,70,0,0,4,9,0
9,REM Sleep,69,0,0,3,6,0
9,REM Sleep,69,0,0,2,4,0
10,Light Sleep,77,0,0,7,18,0
10,Light Sleep,76,0,0,7,17,0
10,REM Sleep,71,0,0,1,2,0
11,Light Sleep,79,0,0,8,18,0
11,Light Sleep,74,0,0,0,0,0
12,Light Sleep,82,0,0,8,19,0
12,Light Sleep,81,0,0,8,19,0
13,Light Sleep,83,0,0,10,21,0
13,Light Sleep,83,0,0,9,20,0
14,Light Sleep,84,0,0,11,22,0
14,Light Sleep,84,0,0,10,22,0
15,Light Sleep,84,0,0,11,21,0
15,Light Sleep,84,0,0,11,22,0
16,Light Sleep,84,0,0,10,18,0
16,Light Sleep,84,0,0,11,20,0
17,Light Sleep,85,0,0,8,15,0
17,Light Sleep,84,0,0,9,17,0
18,REM Sleep,85,0,0,6,14,0
18,Light Sleep,85,0,0,7,14,0
1,Light Sleep,58,0,0,8,14,0
1,Light Sleep,57,0,0,7,11,0
1,Light Sleep,56,0,0,5,7,0
1,REM Sleep,55,0,0,2,3,0
1,REM Sleep,58,0,0,0,0,0
2,Light Sleep,58,0,0,6,13,0
2,Light Sleep,57,0,0,5,10,0
3,Floors Climbed,53,0,0,0,0,1
3,Light Sleep,51,0,0,7,10,0
3,Light Sleep,51,0,0,5,7,0
3,REM Sleep,56,0,0,3,7,0
3,Light Sleep,51,0,0,4,6,0
3,REM Sleep,53,0,0,3,5,0
4,Light Sleep,64,0,0,0,0,0
6,No Physical Activity,56,0,0,0,0,0
8,Floors Climbed,65,0,0,0,0,1
9,Floors Climbed,68,0,0,0,0,1
14,No Physical Activity,57,0,0,0,0,0
18,Walking,94,130,87176,0,0,0
20,No Physical Activity,59,0,0,0,0,0
21,Running,134,70,47261,0,0,0
22,No Physical Activity,71,0,0,0,0,0
22,Running,150,10,11204,0,0,0
22,Running,154,10,13907,0,0,0
22,No Physical Activity,66,0,0,0,0,0
22,Running,152,20,15684,0,0,0
22,Running,148,20,19562,0,0,0
22,Running,142,40,28269,0,0,0
11,Walking,93,150,120514,0,0,0
0,Running,110,117,44073,0,0,0
0,Running,110,113,42553,0,0,0
0,Running,110,118,47731,0,0,0
0,Running,110,133,51024,0,0,0
0,Running,107,125,40998,0,0,0
0,Running,109,160,51119,0,0,0
1,Light Sleep,58,0,0,12,18,0
1,Light Sleep,56,0,0,8,12,0
1,Running,118,140,85013,0,0,0
1,Light Sleep,55,0,0,4,5,0
1,REM Sleep,61,0,0,0,0,0
1,REM Sleep,55,0,0,1,1,0
2,Light Sleep,60,0,0,10,18,0
3,Light Sleep,57,0,0,7,14,0
3,Running,120,120,85306,0,0,0
3,Light Sleep,58,0,0,5,11,0
3,REM Sleep,57,0,0,3,8,0
3,Light Sleep,58,0,0,4,9,0
3,REM Sleep,56,0,0,3,7,0
3,Light Sleep,50,0,0,6,8,0
3,REM Sleep,56,0,0,3,6,0
3,Light Sleep,50,0,0,5,7,0
3,REM Sleep,55,0,0,2,5,0
3,Light Sleep,50,0,0,4,6,0
3,REM Sleep,55,0,0,2,4,0
3,Light Sleep,50,0,0,4,6,0
3,REM Sleep,52,0,0,2,4,0
3,REM Sleep,51,0,0,2,4,0
4,Floors Climbed,53,0,0,0,0,1
5,Light Sleep,64,0,0,0,1,0
6,Floors Climbed,55,0,0,0,0,1
6,Running,122,130,103137,0,0,0
8,Floors Climbed,67,0,0,0,0,1
11,No Physical Activity,56,0,0,0,0,0
18,No Physical Activity,58,0,0,0,0,0
19,Running,122,110,76995,0,0,0
21,No Physical Activity,63,0,0,0,0,0
22,No Physical Activity,71,0,0,0,0,0
22,Running,148,10,10954,0,0,0
22,Running,152,10,11954,0,0,0
22,Running,152,10,11886,0,0,0
22,Running,150,10,12882,0,0,0
22,Running,146,20,16558,0,0,0
22,Running,140,30,25069,0,0,0
22,Running,132,60,42046,0,0,0
14,Walking,92,160,122634,0,0,0
0,Running,110,119,45585,0,0,0
0,Running,112,116,45766,0,0,0
0,Running,112,110,42395,0,0,0
1,Running,118,150,92262,0,0,0
2,Running,120,130,87495,0,0,0
4,Running,120,120,94730,0,0,0
8,Running,120,140,119343,0,0,0
4,No Physical Activity,66,0,0,0,0,0
4,No Physical Activity,64,0,0,0,0,0
4,No Physical Activity,60,0,0,0,0,0
5,No Physical Activity,68,0,0,0,0,0
5,No Physical Activity,64,0,0,0,0,0
5,No Physical Activity,64,0,0,0,0,0
5,No Physical Activity,62,0,0,0,0,0
5,No Physical Activity,61,0,0,0,0,0
6,No Physical Activity,70,0,0,0,0,0
6,No Physical Activity,69,0,0,0,0,0
6,No Physical Activity,64,0,0,0,0,0
6,No Physical Activity,63,0,0,0,0,0
6,No Physical Activity,62,0,0,0,0,0
6,No Physical Activity,61,0,0,0,0,0
7,Light Sleep,66,0,0,2,2,0
8,No Physical Activity,72,0,0,0,0,0
8,Floors Climbed,69,0,0,0,0,1
9,No Physical Activity,74,0,0,0,0,0
9,Floors Climbed,66,0,0,0,0,1
10,Floors Climbed,68,0,0,0,0,1
10,Floors Climbed,68,0,0,0,0,1
11,No Physical Activity,73,0,0,0,0,0
11,No Physical Activity,68,0,0,0,0,0
12,Running,152,10,9698,0,0,0
16,No Physical Activity,73,0,0,0,0,0
16,Running,152,10,11581,0,0,0
20,No Physical Activity,74,0,0,0,0,0
20,Running,152,10,10406,0,0,0
22,Running,153,10,12012,0,0,0
22,Running,154,10,10218,0,0,0
22,Running,154,10,9514,0,0,0
2,Light Sleep,59,0,0,7,13,0
2,Light Sleep,59,0,0,7,11,0
2,Light Sleep,58,0,0,5,9,0
2,Light Sleep,58,0,0,3,5,0
2,REM Sleep,57,0,0,1,2,0
2,Light Sleep,50,0,0,4,6,0
2,REM Sleep,55,0,0,2,2,0
3,Light Sleep,51,0,0,8,11,0
3,Light Sleep,59,0,0,6,12,0
3,Light Sleep,57,0,0,4,9,0
3,REM Sleep,57,0,0,3,7,0
3,REM Sleep,56,0,0,3,6,0
3,Light Sleep,50,0,0,5,8,0
3,REM Sleep,55,0,0,2,5,0
3,Light Sleep,50,0,0,5,7,0
3,REM Sleep,54,0,0,2,4,0
3,REM Sleep,52,0,0,2,4,0
3,REM Sleep,52,0,0,2,4,0
4,Floors Climbed,52,0,0,0,0,1
4,REM Sleep,66,0,0,0,0,0
6,Floors Climbed,55,0,0,0,0,1
12,No Physical Activity,56,0,0,0,0,0
19,No Physical Activity,58,0,0,0,0,0
20,Running,124,110,72415,0,0,0
21,No Physical Activity,64,0,0,0,0,0
22,No Physical Activity,72,0,0,0,0,0
22,Running,152,10,10855,0,0,0
22,Running,152,10,11445,0,0,0
22,Running,150,10,12833,0,0,0
22,Running,146,20,16694,0,0,0
22,Running,142,30,25103,0,0,0
22,Running,134,60,41111,0,0,0
14,Walking,92,150,117761,0,0,0
0,Running,110,119,44422,0,0,0
0,Running,113,118,48854,0,0,0
0,Running,112,110,42053,0,0,0
0,Running,112,128,48240,0,0,0
1,Running,118,150,90689,0,0,0
2,Running,120,130,86877,0,0,0
5,Running,120,130,95524,0,0,0
9,Floors Climbed,68,0,0,0,0,1
9,Running,122,150,120377,0,0,0
10,Floors Climbed,68,0,0,0,0,1
13,No Physical Activity,71,0,0,0,0,0
18,Running,154,10,7022,0,0,0
20,Running,154,30,47451,0,0,0
22,Running,168,40,58689,0,0,0
22,Running,158,30,25916,0,0,0
8,Floors Climbed,74,0,0,0,0,1
1,Light Sleep,62,0,0,8,16,0
1,REM Sleep,60,0,0,3,7,0
1,REM Sleep,59,0,0,1,3,0
1,REM Sleep,62,0,0,0,0,0
2,Light Sleep,66,0,0,18,29,0
3,Floors Climbed,72,0,0,0,0,1
3,Light Sleep,69,0,0,0,0,0
5,Floors Climbed,76,0,0,0,0,1
9,Light Sleep,80,0,0,36,35,0
12,Light Sleep,82,0,0,26,32,0
14,Light Sleep,83,0,0,18,28,0
16,Light Sleep,83,0,0,13,23,0
17,REM Sleep,84,0,0,6,13,0
17,Light Sleep,84,0,0,7,14,0
17,Light Sleep,83,0,0,10,19,0
18,REM Sleep,85,0,0,6,14,0
18,Light Sleep,85,0,0,6,13,0
18,Light Sleep,84,0,0,6,13,0
